customer_id,customer_name,primary_contact,email,phone,address_line1,city,state,postal_code,country,gst_number,payment_terms,credit_limit,available_credit,industry_sector,customer_category,onboarding_date,status
CUST000349,Adani Chemicals Limited,Rajesh Banerjee,rajesh.banerjee@adanichemicalslimited.com,+918567776184,59, Tech Park,Jaipur,Rajasthan,497093,India,08ABCDE3481ZZ,Net 30,319937,165296.55,Media & Entertainment,Small,2019-12-30,Active
CUST000350,JSW Chemicals Limited,Ashok Banerjee,ashok.banerjee@jswchemicalslimited.com,+919362625846,21, Tech Park,Lucknow,Uttar Pradesh,466145,India,09ABCDE3491ZZ,Net 15,6833699,5067461.05,FMCG,Medium,2021-04-19,Active
CUST000351,Godrej Chemicals Limited,Priya Banerjee,priya.banerjee@godrejchemicalslimited.com,+917568616022,17, Tech Park,Chandigarh,Punjab,452755,India,03ABCDE3501ZZ,Net 30,37342851,36536941.72,Agriculture,Large,2019-05-07,Active
CUST000352,L&T Chemicals Limited,Neha Banerjee,neha.banerjee@l&tchemicalslimited.com,+919863592459,6, Tech Park,Indore,Madhya Pradesh,425044,India,23ABCDE3511ZZ,Net 7,40332326,37685113.74,Construction,Large,2019-06-15,Active
CUST000353,ICICI Chemicals Limited,Pooja Banerjee,pooja.banerjee@icicichemicalslimited.com,+917093842669,7, Tech Park,Kochi,Kerala,474066,India,32ABCDE3521ZZ,Net 60,7051523,4350861.15,Manufacturing,Medium,2018-03-21,Active
CUST000354,SBI Chemicals Limited,Rani Banerjee,rani.banerjee@sbichemicalslimited.com,+917077261442,20, Tech Park,Nagpur,Maharashtra,413569,India,27ABCDE3531ZZ,Net 30,641763,249597.21,IT Services,Small,2019-09-14,Active
CUST000355,TCS Chemicals Limited,Sunita Banerjee,sunita.banerjee@tcschemicalslimited.com,+918358111267,69, Tech Park,Bhopal,Madhya Pradesh,461687,India,23ABCDE3541ZZ,Net 15,9690370,7916338.21,Banking & Finance,Medium,2018-07-21,Active
CUST000356,Bajaj Chemicals Limited,Anita Banerjee,anita.banerjee@bajajchemicalslimited.com,+918129529204,78, Tech Park,Surat,Gujarat,400389,India,24ABCDE3551ZZ,Net 7,267190,146184.46,Pharmaceuticals,Small,2021-05-04,Inactive
CUST000357,HCL Chemicals Limited,Meena Banerjee,meena.banerjee@hclchemicalslimited.com,+919826194925,50, Tech Park,Vadodara,Gujarat,416182,India,24ABCDE3561ZZ,Net 30,234545,192448.30,Retail,Small,2021-01-24,Active
CUST000358,Hindustan Chemicals Limited,Kavita Banerjee,kavita.banerjee@hindustanchemicalslimited.com,+919337410059,2, Tech Park,Coimbatore,Tamil Nadu,442441,India,33ABCDE3571ZZ,Net 45,563677,252176.83,Real Estate,Small,2021-11-28,Active
CUST000359,Indian Chemicals Limited,Shalini Banerjee,shalini.banerjee@indianchemicalslimited.com,+919084660542,43, Tech Park,Visakhapatnam,Andhra Pradesh,491560,India,37ABCDE3581ZZ,Net 30,49374605,37864350.89,Telecommunications,Large,2023-03-04,Active
CUST000360,Tech Chemicals Limited,Geeta Banerjee,geeta.banerjee@techchemicalslimited.com,+919290055199,55, Tech Park,Guwahati,Assam,447596,India,18ABCDE3591ZZ,Net 45,274734,148607.02,Healthcare,Small,2020-10-19,Active
CUST000361,Tata Logistics Limited,Raj Chatterjee,raj.chatterjee@tatalogisticslimited.com,+917487918659,72, Anna Salai,Mumbai,Maharashtra,475640,India,27ABCDE3601ZZ,Net 15,142217201,131499540.96,Automotive,Enterprise,2019-07-25,Active
CUST000362,Reliance Logistics Limited,Amit Chatterjee,amit.chatterjee@reliancelogisticslimited.com,+918165942902,71, Anna Salai,Delhi,Delhi,423155,India,07ABCDE3611ZZ,Net 45,37767091,26849959.39,Energy,Large,2023-02-16,Active
CUST000363,Infosys Logistics Limited,Vijay Chatterjee,vijay.chatterjee@infosyslogisticslimited.com,+917862880000,16, Anna Salai,Bangalore,Karnataka,458092,India,29ABCDE3621ZZ,Net 15,7825015,5698237.40,Hospitality,Medium,2023-12-22,Active
CUST000364,Bharti Logistics Limited,Sunil Chatterjee,sunil.chatterjee@bhartilogisticslimited.com,+919727695381,68, Anna Salai,Hyderabad,Telangana,433293,India,36ABCDE3631ZZ,Net 60,342268,303407.06,Education,Small,2024-05-01,Active
CUST000365,HDFC Logistics Limited,Anil Chatterjee,anil.chatterjee@hdfclogisticslimited.com,+918675203354,18, Anna Salai,Chennai,Tamil Nadu,424116,India,33ABCDE3641ZZ,Net 30,814090,674799.24,Media & Entertainment,Small,2020-11-06,Active
CUST000366,Wipro Logistics Limited,Rahul Chatterjee,rahul.chatterjee@wiprologisticslimited.com,+919620532169,7, Anna Salai,Kolkata,West Bengal,419935,India,19ABCDE3651ZZ,Net 30,190371266,124025487.45,FMCG,Enterprise,2022-10-05,Active
CUST000367,Mahindra Logistics Limited,Sanjay Chatterjee,sanjay.chatterjee@mahindralogisticslimited.com,+918091155125,24, Anna Salai,Pune,Maharashtra,454155,India,27ABCDE3661ZZ,Net 7,4710735,3449775.33,Agriculture,Medium,2022-08-20,Active
CUST000368,Birla Logistics Limited,Rakesh Chatterjee,rakesh.chatterjee@birlalogisticslimited.com,+918204356933,43, Anna Salai,Ahmedabad,Gujarat,429269,India,24ABCDE3671ZZ,Net 60,928834,631970.03,Construction,Small,2024-05-07,Active
CUST000369,Adani Logistics Limited,Rajesh Chatterjee,rajesh.chatterjee@adanilogisticslimited.com,+918795698214,78, Anna Salai,Jaipur,Rajasthan,428376,India,08ABCDE3681ZZ,Net 30,7257723,4346831.88,Manufacturing,Medium,2022-03-22,Active
CUST000370,JSW Logistics Limited,Ashok Chatterjee,ashok.chatterjee@jswlogisticslimited.com,+918344079005,53, Anna Salai,Lucknow,Uttar Pradesh,460392,India,09ABCDE3691ZZ,Net 30,471684,152647.99,IT Services,Small,2021-07-04,Active
CUST000371,Godrej Logistics Limited,Priya Chatterjee,priya.chatterjee@godrejlogisticslimited.com,+919062013342,58, Anna Salai,Chandigarh,Punjab,443139,India,03ABCDE3701ZZ,Net 30,831050,797030.64,Banking & Finance,Small,2023-12-27,Active
CUST000372,L&T Logistics Limited,Neha Chatterjee,neha.chatterjee@l&tlogisticslimited.com,+919641733505,72, Anna Salai,Indore,Madhya Pradesh,486238,India,23ABCDE3711ZZ,Net 30,7566883,3084444.01,Pharmaceuticals,Medium,2019-03-24,Active
CUST000373,ICICI Logistics Limited,Pooja Chatterjee,pooja.chatterjee@icicilogisticslimited.com,+917490303381,53, Anna Salai,Kochi,Kerala,435839,India,32ABCDE3721ZZ,Net 30,7375203,4002529.10,Retail,Medium,2024-02-03,Active
CUST000374,SBI Logistics Limited,Rani Chatterjee,rani.chatterjee@sbilogisticslimited.com,+917042847299,27, Anna Salai,Nagpur,Maharashtra,420426,India,27ABCDE3731ZZ,Net 45,800203,421880.43,Real Estate,Small,2018-02-02,Active
CUST000375,TCS Logistics Limited,Sunita Chatterjee,sunita.chatterjee@tcslogisticslimited.com,+918951051840,39, Anna Salai,Bhopal,Madhya Pradesh,412756,India,23ABCDE3741ZZ,Net 30,6723264,2941345.06,Telecommunications,Medium,2024-04-30,Active
CUST000376,Bajaj Logistics Limited,Anita Chatterjee,anita.chatterjee@bajajlogisticslimited.com,+919581951719,91, Anna Salai,Surat,Gujarat,428817,India,24ABCDE3751ZZ,Net 30,150563891,56519961.43,Healthcare,Enterprise,2018-02-22,Inactive
CUST000377,HCL Logistics Limited,Meena Chatterjee,meena.chatterjee@hcllogisticslimited.com,+917632383596,18, Anna Salai,Vadodara,Gujarat,415460,India,24ABCDE3761ZZ,Net 30,6833974,3119389.62,Automotive,Medium,2023-06-11,Active
CUST000378,Hindustan Logistics Limited,Kavita Chatterjee,kavita.chatterjee@hindustanlogisticslimited.com,+917985255080,77, Anna Salai,Coimbatore,Tamil Nadu,432345,India,33ABCDE3771ZZ,Net 15,28141730,22328712.34,Energy,Large,2022-05-24,Inactive
CUST000379,Indian Logistics Limited,Shalini Chatterjee,shalini.chatterjee@indianlogisticslimited.com,+918934101653,72, Anna Salai,Visakhapatnam,Andhra Pradesh,428665,India,37ABCDE3781ZZ,Net 45,9369075,4458293.00,Hospitality,Medium,2024-06-14,Active
CUST000380,Tech Logistics Limited,Geeta Chatterjee,geeta.chatterjee@techlogisticslimited.com,+919643915473,38, Anna Salai,Guwahati,Assam,406688,India,18ABCDE3791ZZ,Net 30,690054,312657.95,Education,Small,2021-03-04,Active
CUST000381,Tata Infrastructure Limited,Raj Kapoor,raj.kapoor@tatainfrastructurelimited.com,+917577766654,60, GS Road,Mumbai,Maharashtra,474434,India,27ABCDE3801ZZ,Net 60,2751950,1090395.21,Media & Entertainment,Medium,2023-01-05,Active
CUST000382,Reliance Infrastructure Limited,Amit Kapoor,amit.kapoor@relianceinfrastructurelimited.com,+919097602368,27, GS Road,Delhi,Delhi,402906,India,07ABCDE3811ZZ,Net 15,3173637,1853863.35,FMCG,Medium,2020-03-09,Active
CUST000383,Infosys Infrastructure Limited,Vijay Kapoor,vijay.kapoor@infosysinfrastructurelimited.com,+919400247886,82, GS Road,Bangalore,Karnataka,444822,India,29ABCDE3821ZZ,COD,7265994,5112761.83,Agriculture,Medium,2018-02-20,Active
CUST000384,Bharti Infrastructure Limited,Sunil Kapoor,sunil.kapoor@bhartiinfrastructurelimited.com,+917937884225,31, GS Road,Hyderabad,Telangana,488982,India,36ABCDE3831ZZ,Net 45,30055727,20683250.37,Construction,Large,2021-09-15,Inactive
CUST000385,HDFC Infrastructure Limited,Anil Kapoor,anil.kapoor@hdfcinfrastructurelimited.com,+917648127359,14, GS Road,Chennai,Tamil Nadu,490522,India,33ABCDE3841ZZ,Net 30,4692966,2260186.50,Manufacturing,Medium,2023-12-13,Active
CUST000386,Wipro Infrastructure Limited,Rahul Kapoor,rahul.kapoor@wiproinfrastructurelimited.com,+918735468526,96, GS Road,Kolkata,West Bengal,453428,India,19ABCDE3851ZZ,Net 30,2097199,1772017.07,IT Services,Medium,2021-06-21,Active
CUST000387,Mahindra Infrastructure Limited,Sanjay Kapoor,sanjay.kapoor@mahindrainfrastructurelimited.com,+917031916563,67, GS Road,Pune,Maharashtra,468653,India,27ABCDE3861ZZ,Net 60,136253259,58552763.97,Banking & Finance,Enterprise,2023-09-09,Active
CUST000388,Birla Infrastructure Limited,Rakesh Kapoor,rakesh.kapoor@birlainfrastructurelimited.com,+919383254056,13, GS Road,Ahmedabad,Gujarat,474031,India,24ABCDE3871ZZ,Net 30,5796907,2940012.74,Pharmaceuticals,Medium,2021-05-19,Active
CUST000389,Adani Infrastructure Limited,Rajesh Kapoor,rajesh.kapoor@adaniinfrastructurelimited.com,+917919180954,10, GS Road,Jaipur,Rajasthan,450329,India,08ABCDE3881ZZ,Net 15,670250,467096.35,Retail,Small,2023-05-16,Active
CUST000390,JSW Infrastructure Limited,Ashok Kapoor,ashok.kapoor@jswinfrastructurelimited.com,+918043910545,45, GS Road,Lucknow,Uttar Pradesh,495237,India,09ABCDE3891ZZ,COD,44511160,24829461.66,Real Estate,Large,2021-04-19,Active
CUST000391,Godrej Infrastructure Limited,Priya Kapoor,priya.kapoor@godrejinfrastructurelimited.com,+919716627161,6, GS Road,Chandigarh,Punjab,495823,India,03ABCDE3901ZZ,Net 7,2032826,1787099.97,Telecommunications,Medium,2023-11-04,Active
CUST000392,L&T Infrastructure Limited,Neha Kapoor,neha.kapoor@l&tinfrastructurelimited.com,+919346701585,84, GS Road,Indore,Madhya Pradesh,476026,India,23ABCDE3911ZZ,Net 30,918349,446664.94,Healthcare,Small,2023-08-18,Active
CUST000393,ICICI Infrastructure Limited,Pooja Kapoor,pooja.kapoor@iciciinfrastructurelimited.com,+918323481116,62, GS Road,Kochi,Kerala,428595,India,32ABCDE3921ZZ,Net 15,163980292,112574149.48,Automotive,Enterprise,2020-02-04,Active
CUST000394,SBI Infrastructure Limited,Rani Kapoor,rani.kapoor@sbiinfrastructurelimited.com,+919694319969,85, GS Road,Nagpur,Maharashtra,441552,India,27ABCDE3931ZZ,Net 30,1598673,737701.07,Energy,Medium,2024-10-12,Active
CUST000395,TCS Infrastructure Limited,Sunita Kapoor,sunita.kapoor@tcsinfrastructurelimited.com,+918875297904,23, GS Road,Bhopal,Madhya Pradesh,459928,India,23ABCDE3941ZZ,Net 60,12811467,11257699.41,Hospitality,Large,2018-09-11,Active
CUST000396,Bajaj Infrastructure Limited,Anita Kapoor,anita.kapoor@bajajinfrastructurelimited.com,+917829268053,46, GS Road,Surat,Gujarat,461761,India,24ABCDE3951ZZ,Net 30,8107728,4618291.74,Education,Medium,2020-02-10,Active
CUST000397,HCL Infrastructure Limited,Meena Kapoor,meena.kapoor@hclinfrastructurelimited.com,+918748573474,6, GS Road,Vadodara,Gujarat,444720,India,24ABCDE3961ZZ,Net 45,42821324,34178217.93,Media & Entertainment,Large,2024-07-23,Active
CUST000398,Hindustan Infrastructure Limited,Kavita Kapoor,kavita.kapoor@hindustaninfrastructurelimited.com,+917221328057,54, GS Road,Coimbatore,Tamil Nadu,463782,India,33ABCDE3971ZZ,Net 30,2729410,1108110.95,FMCG,Medium,2020-12-12,Active
CUST000399,Indian Infrastructure Limited,Shalini Kapoor,shalini.kapoor@indianinfrastructurelimited.com,+917611354969,57, GS Road,Visakhapatnam,Andhra Pradesh,475417,India,37ABCDE3981ZZ,Net 30,1174500,1142233.34,Agriculture,Medium,2019-04-05,Inactive
CUST000400,Tech Infrastructure Limited,Geeta Kapoor,geeta.kapoor@techinfrastructurelimited.com,+919001057980,62, GS Road,Guwahati,Assam,499101,India,18ABCDE3991ZZ,Net 30,17051433,15394090.38,Construction,Large,2023-12-08,Active
CUST000401,Tata Tech Enterprises,Raj Sharma,raj.sharma@tatatechenterprises.com,+919707356836,35, MG Road,Mumbai,Maharashtra,449361,India,27ABCDE4001ZZ,Net 45,49259182,17217113.77,Manufacturing,Large,2018-11-15,Active
CUST000402,Reliance Tech Enterprises,Amit Sharma,amit.sharma@reliancetechenterprises.com,+919417510984,73, MG Road,Delhi,Delhi,427091,India,07ABCDE4011ZZ,Net 15,558500,310479.84,IT Services,Small,2024-12-10,Active
CUST000403,Infosys Tech Enterprises,Vijay Sharma,vijay.sharma@infosystechenterprises.com,+919156253267,4, MG Road,Bangalore,Karnataka,432681,India,29ABCDE4021ZZ,Net 60,219642,155992.92,Banking & Finance,Small,2019-09-20,Active
CUST000404,Bharti Tech Enterprises,Sunil Sharma,sunil.sharma@bhartitechenterprises.com,+918742904863,37, MG Road,Hyderabad,Telangana,418237,India,36ABCDE4031ZZ,Net 30,6453218,3991959.84,Pharmaceuticals,Medium,2020-08-25,Active
CUST000405,HDFC Tech Enterprises,Anil Sharma,anil.sharma@hdfctechenterprises.com,+919243341094,27, MG Road,Chennai,Tamil Nadu,496578,India,33ABCDE4041ZZ,Net 60,336248,294653.09,Retail,Small,2018-04-18,Active
CUST000406,Wipro Tech Enterprises,Rahul Sharma,rahul.sharma@wiprotechenterprises.com,+918715758545,8, MG Road,Kolkata,West Bengal,481405,India,19ABCDE4051ZZ,Net 15,793787,672783.63,Real Estate,Small,2021-11-08,Active
CUST000407,Mahindra Tech Enterprises,Sanjay Sharma,sanjay.sharma@mahindratechenterprises.com,+918940954850,72, MG Road,Pune,Maharashtra,479874,India,27ABCDE4061ZZ,Net 60,301358,294124.78,Telecommunications,Small,2023-04-02,Active
CUST000408,Birla Tech Enterprises,Rakesh Sharma,rakesh.sharma@birlatechenterprises.com,+918990433019,80, MG Road,Ahmedabad,Gujarat,400917,India,24ABCDE4071ZZ,Net 60,1809970,728942.49,Healthcare,Medium,2021-02-17,Active
CUST000409,Adani Tech Enterprises,Rajesh Sharma,rajesh.sharma@adanitechenterprises.com,+917908666634,29, MG Road,Jaipur,Rajasthan,456461,India,08ABCDE4081ZZ,Net 45,2867777,986329.22,Automotive,Medium,2019-08-13,Active
CUST000410,JSW Tech Enterprises,Ashok Sharma,ashok.sharma@jswtechenterprises.com,+917457063223,62, MG Road,Lucknow,Uttar Pradesh,461251,India,09ABCDE4091ZZ,Net 7,151957841,122870910.00,Energy,Enterprise,2024-11-29,Active
CUST000411,Godrej Tech Enterprises,Priya Sharma,priya.sharma@godrejtechenterprises.com,+919311794576,39, MG Road,Chandigarh,Punjab,457503,India,03ABCDE4101ZZ,Net 15,282592,240345.76,Hospitality,Small,2022-06-30,Active
CUST000412,L&T Tech Enterprises,Neha Sharma,neha.sharma@l&ttechenterprises.com,+919640398547,82, MG Road,Indore,Madhya Pradesh,487283,India,23ABCDE4111ZZ,Net 30,5864578,4042488.77,Education,Medium,2019-03-17,Active
CUST000413,ICICI Tech Enterprises,Pooja Sharma,pooja.sharma@icicitechenterprises.com,+919827545151,76, MG Road,Kochi,Kerala,494522,India,32ABCDE4121ZZ,Net 45,737663,567235.84,Media & Entertainment,Small,2024-12-02,Active
CUST000414,SBI Tech Enterprises,Rani Sharma,rani.sharma@sbitechenterprises.com,+919609585811,90, MG Road,Nagpur,Maharashtra,418057,India,27ABCDE4131ZZ,Net 30,2937602,2445871.31,FMCG,Medium,2022-05-18,Active
CUST000415,TCS Tech Enterprises,Sunita Sharma,sunita.sharma@tcstechenterprises.com,+918455993031,16, MG Road,Bhopal,Madhya Pradesh,406708,India,23ABCDE4141ZZ,Net 15,17877155,10174248.23,Agriculture,Large,2020-11-28,Active
CUST000416,Bajaj Tech Enterprises,Anita Sharma,anita.sharma@bajajtechenterprises.com,+919286743206,19, MG Road,Surat,Gujarat,455769,India,24ABCDE4151ZZ,Net 30,641456,359994.55,Construction,Small,2024-02-28,Active
CUST000417,HCL Tech Enterprises,Meena Sharma,meena.sharma@hcltechenterprises.com,+918770523967,65, MG Road,Vadodara,Gujarat,493019,India,24ABCDE4161ZZ,Net 30,461640,253741.77,Manufacturing,Small,2018-12-07,Active
CUST000418,Hindustan Tech Enterprises,Kavita Sharma,kavita.sharma@hindustantechenterprises.com,+917666231026,5, MG Road,Coimbatore,Tamil Nadu,432905,India,33ABCDE4171ZZ,Net 7,240973,217164.67,IT Services,Small,2024-11-19,Active
CUST000419,Indian Tech Enterprises,Shalini Sharma,shalini.sharma@indiantechenterprises.com,+919429403360,10, MG Road,Visakhapatnam,Andhra Pradesh,431709,India,37ABCDE4181ZZ,Net 30,820393,508899.20,Banking & Finance,Small,2023-03-01,Active
CUST000420,Tech Tech Enterprises,Geeta Sharma,geeta.sharma@techtechenterprises.com,+919638171650,46, MG Road,Guwahati,Assam,433420,India,18ABCDE4191ZZ,Net 30,852410,345984.81,Pharmaceuticals,Small,2022-07-25,Active
CUST000421,Tata Info Enterprises,Raj Patel,raj.patel@tatainfoenterprises.com,+917958425622,15, Gandhi Nagar,Mumbai,Maharashtra,483455,India,27ABCDE4201ZZ,Net 45,5446798,1646602.82,Retail,Medium,2018-10-25,Active
CUST000422,Reliance Info Enterprises,Amit Patel,amit.patel@relianceinfoenterprises.com,+919615551410,33, Gandhi Nagar,Delhi,Delhi,421344,India,07ABCDE4211ZZ,Net 30,1131722,1101811.79,Real Estate,Medium,2023-04-11,Active
CUST000423,Infosys Info Enterprises,Vijay Patel,vijay.patel@infosysinfoenterprises.com,+919532441112,18, Gandhi Nagar,Bangalore,Karnataka,437030,India,29ABCDE4221ZZ,Net 15,32914913,10120495.31,Telecommunications,Large,2019-04-09,Active
CUST000424,Bharti Info Enterprises,Sunil Patel,sunil.patel@bhartiinfoenterprises.com,+919604111029,7, Gandhi Nagar,Hyderabad,Telangana,402238,India,36ABCDE4231ZZ,COD,13994480,13612107.27,Healthcare,Large,2021-06-01,Active
CUST000425,HDFC Info Enterprises,Anil Patel,anil.patel@hdfcinfoenterprises.com,+919329853812,7, Gandhi Nagar,Chennai,Tamil Nadu,417294,India,33ABCDE4241ZZ,Net 15,499479,273566.97,Automotive,Small,2024-03-28,Active
CUST000426,Wipro Info Enterprises,Rahul Patel,rahul.patel@wiproinfoenterprises.com,+918638826280,16, Gandhi Nagar,Kolkata,West Bengal,452302,India,19ABCDE4251ZZ,Net 30,9465771,6298587.27,Energy,Medium,2021-05-26,Active
CUST000427,Mahindra Info Enterprises,Sanjay Patel,sanjay.patel@mahindrainfoenterprises.com,+917176595800,75, Gandhi Nagar,Pune,Maharashtra,479394,India,27ABCDE4261ZZ,Net 15,364314,295316.55,Hospitality,Small,2021-08-13,Active
CUST000428,Birla Info Enterprises,Rakesh Patel,rakesh.patel@birlainfoenterprises.com,+918419205345,16, Gandhi Nagar,Ahmedabad,Gujarat,493829,India,24ABCDE4271ZZ,Net 30,47775852,16029494.79,Education,Large,2021-07-18,Active
CUST000429,Adani Info Enterprises,Rajesh Patel,rajesh.patel@adaniinfoenterprises.com,+917761498023,56, Gandhi Nagar,Jaipur,Rajasthan,492191,India,08ABCDE4281ZZ,Net 45,12128240,8969438.09,Media & Entertainment,Large,2019-08-16,Inactive
CUST000430,JSW Info Enterprises,Ashok Patel,ashok.patel@jswinfoenterprises.com,+917991427467,45, Gandhi Nagar,Lucknow,Uttar Pradesh,471603,India,09ABCDE4291ZZ,Net 60,43260072,26484023.96,FMCG,Large,2024-05-02,Active
CUST000431,Godrej Info Enterprises,Priya Patel,priya.patel@godrejinfoenterprises.com,+919447519715,73, Gandhi Nagar,Chandigarh,Punjab,473276,India,03ABCDE4301ZZ,Net 30,35891533,22686097.87,Agriculture,Large,2023-04-16,Active
CUST000432,L&T Info Enterprises,Neha Patel,neha.patel@l&tinfoenterprises.com,+918116642308,56, Gandhi Nagar,Indore,Madhya Pradesh,468690,India,23ABCDE4311ZZ,Net 30,18943989,15858839.44,Construction,Large,2020-06-19,Inactive
CUST000433,ICICI Info Enterprises,Pooja Patel,pooja.patel@iciciinfoenterprises.com,+919639860929,66, Gandhi Nagar,Kochi,Kerala,490802,India,32ABCDE4321ZZ,Net 30,8180287,6570217.02,Manufacturing,Medium,2021-02-16,Active
CUST000434,SBI Info Enterprises,Rani Patel,rani.patel@sbiinfoenterprises.com,+917810602722,97, Gandhi Nagar,Nagpur,Maharashtra,422342,India,27ABCDE4331ZZ,Net 60,33199915,30132288.96,IT Services,Large,2019-09-24,Active
CUST000435,TCS Info Enterprises,Sunita Patel,sunita.patel@tcsinfoenterprises.com,+917890861414,87, Gandhi Nagar,Bhopal,Madhya Pradesh,498828,India,23ABCDE4341ZZ,Net 30,2099388,1873842.53,Banking & Finance,Medium,2024-10-26,Active
CUST000436,Bajaj Info Enterprises,Anita Patel,anita.patel@bajajinfoenterprises.com,+917155585131,40, Gandhi Nagar,Surat,Gujarat,461428,India,24ABCDE4351ZZ,Net 60,2085215,1502982.64,Pharmaceuticals,Medium,2020-11-26,Active
CUST000437,HCL Info Enterprises,Meena Patel,meena.patel@hclinfoenterprises.com,+918728011933,34, Gandhi Nagar,Vadodara,Gujarat,496042,India,24ABCDE4361ZZ,Net 7,9424958,6608522.48,Retail,Medium,2022-05-25,Active
CUST000438,Hindustan Info Enterprises,Kavita Patel,kavita.patel@hindustaninfoenterprises.com,+919843215024,78, Gandhi Nagar,Coimbatore,Tamil Nadu,488572,India,33ABCDE4371ZZ,Net 15,100388755,78972182.31,Real Estate,Enterprise,2019-05-21,Inactive
